frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
547,7,278,584,,0.000,object,0.791,,0.000,Bead,1.000
548,8,312,306,,0.000,object,0.847,,0.000,Frag,0.999
548,7,286,584,,0.000,object,0.827,,0.000,Bead,1.000
549,8,305,296,,0.000,object,0.895,,0.000,Frag,0.999
549,7,284,583,,0.000,object,0.826,,0.000,Bead,1.000
549,9,282,898,,0.000,object,0.715,,0.000,Frag,0.512
550,8,286,287,,0.000,object,0.885,,0.000,Frag,1.000
550,7,286,582,,0.000,object,0.808,,0.000,Bead,1.000
550,9,278,898,,0.000,object,0.721,,0.000,Bead,0.985
551,8,268,280,,0.000,object,0.882,,0.000,Frag,0.934
551,7,290,580,,0.000,object,0.797,,0.000,Bead,1.000
551,9,236,902,,0.000,object,0.708,,0.000,Bead,0.625
552,8,247,276,,0.000,object,0.859,,0.000,Frag,1.000
552,7,293,577,,0.000,object,0.796,,0.000,Bead,1.000
553,8,220,276,,0.000,object,0.875,,0.000,Frag,1.000
553,7,293,570,,0.000,object,0.845,,0.000,Bead,1.000
553,9,170,890,,0.000,object,0.734,,0.000,Bead,1.000
554,8,197,272,,0.000,object,0.881,,0.000,Frag,0.999
554,9,149,885,,0.000,object,0.860,,0.000,Bead,0.997
554,7,295,565,,0.000,object,0.757,,0.000,Bead,1.000
555,8,177,263,,0.000,object,0.873,,0.000,Frag,0.771
555,9,130,869,,0.000,object,0.809,,0.000,Bead,0.873
555,7,296,555,,0.000,object,0.789,,0.000,Bead,1.000
556,8,154,254,,0.000,object,0.867,,0.000,Frag,0.996
556,7,297,551,,0.000,object,0.769,,0.000,Bead,0.984
556,9,123,856,,0.000,object,0.759,,0.000,Bead,0.819
557,8,134,244,,0.000,object,0.833,,0.000,Frag,0.969
557,10,274,781,,0.000,object,0.796,,0.000,Bead,0.998
557,7,296,547,,0.000,object,0.782,,0.000,Bead,1.000
558,8,126,228,,0.000,object,0.818,,0.000,Frag,0.994
558,7,294,540,,0.000,object,0.764,,0.000,Bead,1.000
559,8,127,204,,0.000,object,0.848,,0.000,Frag,0.784
559,7,291,536,,0.000,object,0.781,,0.000,Bead,1.000
560,8,135,183,,0.000,object,0.851,,0.000,Frag,0.999
560,7,290,531,,0.000,object,0.785,,0.000,Bead,1.000
560,10,242,771,,0.000,object,0.752,,0.000,Frag,0.997
561,8,144,170,,0.000,object,0.863,,0.000,Frag,0.997
562,8,156,156,,0.000,object,0.904,,0.000,Frag,0.999
562,10,310,757,,0.000,object,0.727,,0.000,Bead,1.000
563,8,175,143,,0.000,object,0.871,,0.000,Frag,1.000
564,8,187,138,,0.000,object,0.835,,0.000,Frag,0.976
564,7,276,526,,0.000,object,0.834,,0.000,Bead,1.000
565,8,210,140,,0.000,object,0.873,,0.000,Bead,0.981
565,7,274,524,,0.000,object,0.828,,0.000,Bead,0.998
566,8,233,142,,0.000,object,0.809,,0.000,Bead,0.999
566,7,265,523,,0.000,object,0.748,,0.000,Bead,0.994
567,8,245,149,,0.000,object,0.826,,0.000,Bead,0.998
567,7,255,521,,0.000,object,0.820,,0.000,Bead,0.967
567,11,291,685,,0.000,object,0.808,,0.000,Frag,0.671
568,11,273,686,,0.000,object,0.840,,0.000,Bead,0.990
569,11,254,687,,0.000,object,0.815,,0.000,Bead,1.000
569,7,250,518,,0.000,object,0.770,,0.000,Bead,1.000
570,7,242,517,,0.000,object,0.776,,0.000,Bead,1.000
570,11,235,688,,0.000,object,0.706,,0.000,Bead,1.000
