frame,id,x,y,primary_static_class,primary_static_conf,primary_motion_class,primary_motion_conf,secondary_static_class,secondary_static_conf,secondary_motion_class,secondary_motion_conf
1673,24,128,798,Frag,0.835,,0.000,,0.000,,0.000
1674,24,158,803,Frag,0.813,,0.000,,0.000,,0.000
1675,24,189,806,Frag,0.856,,0.000,,0.000,,0.000
1676,24,212,806,Frag,0.822,,0.000,,0.000,,0.000
1679,24,271,799,Frag,0.768,,0.000,,0.000,,0.000
1680,24,283,792,Frag,0.754,,0.000,,0.000,,0.000
1700,25,215,714,Frag,0.728,,0.000,,0.000,,0.000
1708,26,115,617,,0.000,Frag,0.810,,0.000,,0.000
1716,27,283,489,Frag,0.776,,0.000,,0.000,,0.000
1723,27,223,493,Frag,0.742,,0.000,,0.000,,0.000
1724,27,231,498,,0.000,Frag,0.801,,0.000,,0.000
1736,28,143,411,Frag,0.711,,0.000,,0.000,,0.000
1752,29,269,288,,0.000,Frag,0.821,,0.000,,0.000
1753,29,258,285,,0.000,Frag,0.835,,0.000,,0.000
1754,29,226,287,,0.000,Frag,0.837,,0.000,,0.000
1887,30,92,803,Bead,0.741,,0.000,,0.000,,0.000
1889,31,294,922,Bead,0.706,Frag,0.767,,0.000,,0.000
1890,31,282,922,,0.000,Frag,0.707,,0.000,,0.000
1892,32,234,805,Bead,0.737,,0.000,,0.000,,0.000
1904,30,149,800,,0.000,Frag,0.838,,0.000,,0.000
1905,30,177,796,,0.000,Frag,0.849,,0.000,,0.000
1906,30,203,704,Frag,0.735,,0.000,,0.000,,0.000
1906,30,193,794,,0.000,Frag,0.709,,0.000,,0.000
1914,33,95,664,Frag,0.766,,0.000,,0.000,,0.000
1916,33,138,621,Bead,0.788,,0.000,,0.000,,0.000
1916,34,217,703,Bead,0.761,,0.000,,0.000,,0.000
1918,33,221,621,Bead,0.806,,0.000,,0.000,,0.000
1918,34,169,711,Bead,0.789,,0.000,,0.000,,0.000
1924,34,82,658,Frag,0.779,,0.000,,0.000,,0.000
1927,34,93,647,,0.000,Frag,0.759,,0.000,,0.000
1929,34,181,598,Organic,0.700,,0.000,,0.000,,0.000
1930,34,211,593,Organic,0.827,,0.000,,0.000,,0.000
1931,34,238,596,Organic,0.735,,0.000,,0.000,,0.000
1932,34,267,588,Organic,0.714,,0.000,,0.000,,0.000
1941,35,230,498,Organic,0.727,,0.000,,0.000,,0.000
1947,36,106,517,Bead,0.712,,0.000,,0.000,,0.000
1949,36,104,487,Bead,0.760,,0.000,,0.000,,0.000
1955,36,160,413,,0.000,Frag,0.745,,0.000,,0.000
1956,36,128,435,Bead,0.727,,0.000,,0.000,,0.000
1957,35,201,413,,0.000,Frag,0.720,,0.000,,0.000
1966,37,289,278,Organic,0.774,,0.000,,0.000,,0.000
